latitude,longitude,area_in_meters,confidence
-33.43667,-70.792018,17.27,0.723
-33.453323,-70.639095,120.42,0.7988
-33.439714,-70.601534,84.58,0.9445
-33.458509,-70.630995,85.16,0.65
-33.433352,-70.791221,133.49,0.8069
-33.436238,-70.63563,26.23,0.7518
-33.464815,-70.768472,89.23,0.65
-33.517981,-70.771463,103.0,0.6602
-33.439268,-70.644857,124.12,0.8853
-33.526289,-70.780768,124.33,0.9255
-33.443037,-70.625027,76.15,0.6718
-33.40499,-70.586271,207.59,0.9182
-33.390979,-70.5939,181.24,0.9517
-33.396654,-70.594312,247.44,0.8528
-33.413597,-70.595458,120.65,0.8169
-33.408363,-70.571907,142.18,0.7915
-33.422067,-70.620187,45.46,0.8522
-33.390146,-70.570415,171.84,0.7767
-33.435196,-70.766036,94.09,0.8148
-33.432418,-70.64599,26.25,0.7653
-33.412127,-70.588726,103.86,0.6887
-33.457071,-70.639569,71.99,0.65
-33.438721,-70.629248,114.61,0.6705
-33.500904,-70.758611,28.29,0.851
-33.517916,-70.752867,46.26,0.8053
-33.436813,-70.659923,92.03,0.8805
-33.456676,-70.645712,49.05,0.6697
-33.427048,-70.636974,307.44,0.65
-33.427476,-70.614258,290.25,0.8133
-33.438201,-70.639407,27.76,0.9672
-33.408009,-70.574332,114.47,0.65
-33.494145,-70.779042,605.6,0.9201
-33.49745,-70.767998,63.8,0.65
-33.408884,-70.597041,119.32,0.65
-33.424256,-70.624804,397.93,0.7766
-33.448736,-70.63105,66.37,0.9626
-33.4399,-70.792098,113.88,0.65
-33.43205,-70.602562,46.04,0.9772
-33.505446,-70.769487,219.92,0.6549
-33.423497,-70.626448,238.98,0.65
-33.396601,-70.552456,127.21,0.65
-33.458167,-70.633096,164.25,0.9697
-33.438425,-70.807908,23.61,0.8536
-33.431951,-70.663633,51.44,0.6553
-33.495513,-70.787306,131.94,0.7209
-33.392192,-70.554026,142.32,0.65
-33.409978,-70.595779,518.04,0.9096
-33.457992,-70.635038,209.3,0.7438
-33.439535,-70.660758,138.87,0.65
-33.414563,-70.571254,44.84,0.8704
-33.42452,-70.603849,97.4,0.97
-33.522533,-70.740017,384.5,0.8776
-33.467098,-70.778125,53.59,0.662
-33.399353,-70.594173,52.53,0.6793
-33.403236,-70.586913,229.5,0.9541
-33.425898,-70.610231,68.78,0.7834
-33.469735,-70.778809,81.26,0.7301
-33.438209,-70.651106,40.11,0.7573
-33.421806,-70.638244,124.19,0.6574
-33.401043,-70.561021,129.75,0.7836
-33.43401,-70.649235,43.54,0.65
-33.441567,-70.636994,133.33,0.8286
-33.430064,-70.606545,72.73,0.9641
-33.404198,-70.569728,166.17,0.9136
-33.43874,-70.655239,67.42,0.6757
-33.393422,-70.559147,52.16,0.8442
-33.509884,-70.759528,24.2,0.7629
-33.443227,-70.641464,75.21,0.8253
-33.460327,-70.801364,45.84,0.7162
-33.432105,-70.784939,199.68,0.834
-33.411521,-70.572555,133.5,0.8671
-33.390505,-70.581039,56.99,0.9107
-33.510117,-70.778137,22.49,0.8732
-33.425145,-70.617227,88.82,0.9482
-33.429846,-70.627348,389.03,0.65
-33.440682,-70.794706,101.74,0.9519
-33.431894,-70.779186,170.79,0.65
-33.433542,-70.622584,144.07,0.798
-33.50507,-70.752551,171.79,0.9805
-33.435621,-70.655713,34.32,0.65
-33.455826,-70.663817,74.42,0.9464
-33.452264,-70.653114,22.5,0.8858
-33.436357,-70.649548,146.43,0.9552
-33.492761,-70.745418,99.36,0.7049
-33.442927,-70.774796,335.83,0.8518
-33.503851,-70.752667,64.44,0.65
-33.40981,-70.573729,115.36,0.8565
-33.462498,-70.781512,182.4,0.8238
-33.393949,-70.569716,38.09,0.7496
-33.449685,-70.663876,186.81,0.9357
-33.444412,-70.809767,92.36,0.8195
-33.507191,-70.742124,34.59,0.6914
-33.518677,-70.786413,81.27,0.9895
-33.447789,-70.789166,444.34,0.8167
-33.446876,-70.643417,138.15,0.9685
-33.430054,-70.795935,47.67,0.8828
-33.434494,-70.602194,135.65,0.8824
-33.422261,-70.612426,612.54,0.65
-33.434459,-70.650541,126.09,0.65
-33.440382,-70.785667,276.38,0.7146
-33.447456,-70.66802,56.08,0.9842
-33.458989,-70.794223,73.27,0.65
-33.434609,-70.647478,166.17,0.7239
-33.463357,-70.809822,129.67,0.8744
-33.440727,-70.665304,100.96,0.7115
-33.408412,-70.57769,88.78,0.65
-33.450325,-70.658081,41.47,0.7804
-33.438503,-70.635579,473.65,0.8392
-33.507759,-70.746392,119.16,0.9551
-33.452358,-70.652214,74.03,0.7477
-33.528329,-70.741065,60.23,0.9094
-33.467311,-70.79442,283.61,0.65
-33.511205,-70.774212,80.76,0.65
-33.498965,-70.758922,152.38,0.8566
-33.457984,-70.785672,22.35,0.65
-33.457778,-70.654019,114.31,0.9404
-33.442788,-70.637316,150.17,0.65
-33.441223,-70.655407,59.44,0.65
-33.409302,-70.573082,106.49,0.8345
-33.393488,-70.555575,59.69,0.7816
-33.435744,-70.60903,64.78,0.9372
-33.503157,-70.747619,31.11,0.65
-33.448227,-70.774214,68.56,0.7594
-33.405076,-70.553475,45.72,0.7601
-33.437792,-70.657778,153.99,0.7317
-33.443238,-70.638524,47.82,0.6698
-33.439159,-70.607199,58.05,0.8935
-33.421824,-70.629592,30.94,0.9924
-33.412157,-70.572356,73.46,0.7602
-33.514702,-70.753978,113.21,0.9386
-33.40219,-70.55636,44.96,0.7085
-33.437861,-70.608576,29.39,0.8706
-33.459897,-70.803545,42.38,0.9176
-33.404747,-70.593774,165.41,0.9411
-33.494639,-70.784734,56.82,0.88
-33.43882,-70.654214,121.98,0.6993
-33.450363,-70.653638,109.73,0.7402
-33.52013,-70.773973,28.0,0.8342
-33.520135,-70.748332,97.41,0.9407
-33.425237,-70.62629,112.92,0.914
-33.528232,-70.782335,73.85,0.65
-33.511827,-70.778274,144.41,0.7575
-33.445341,-70.796601,132.4,0.936
-33.498491,-70.760385,117.49,0.7315
-33.495003,-70.786383,78.13,0.65
-33.431663,-70.633238,477.71,0.65
-33.441452,-70.635319,250.81,0.7935
-33.499722,-70.746611,127.03,0.836
-33.528708,-70.756298,61.1,0.65
-33.397522,-70.564424,33.29,0.7715
-33.40861,-70.596253,74.95,0.7839
-33.497304,-70.778604,701.57,0.65
-33.439927,-70.643317,60.54,0.65
-33.451822,-70.809424,65.99,0.9886
-33.497595,-70.767967,136.32,0.9138
-33.496351,-70.77753,335.24,0.8549
-33.416757,-70.557335,223.19,0.8904
-33.45688,-70.809895,246.96,0.65
-33.439914,-70.634263,20.33,0.8001
-33.515623,-70.767725,104.15,0.65
-33.44167,-70.605295,181.74,0.8422
-33.428495,-70.634913,203.81,0.875
-33.451461,-70.642207,381.89,0.9808
-33.413247,-70.571065,398.27,0.65
-33.415366,-70.589227,184.92,0.8021
-33.446565,-70.655163,20.98,0.7028
-33.431074,-70.618908,357.03,0.9127
-33.464424,-70.799909,73.74,0.7272
-33.456547,-70.633456,94.66,0.65
-33.456325,-70.639944,113.48,0.65
-33.438547,-70.602554,104.05,0.9875
-33.447242,-70.639852,49.74,0.9196
-33.415868,-70.575487,252.93,0.9591
-33.466164,-70.790217,36.88,0.9004
-33.418799,-70.565617,28.73,0.8243
-33.50953,-70.749657,69.37,0.65
-33.452366,-70.647845,22.43,0.8373
-33.436525,-70.637625,103.31,0.9412
-33.415034,-70.588191,314.89,0.65
-33.437604,-70.616995,184.45,0.748
-33.392317,-70.564244,57.91,0.8599
-33.432512,-70.645922,250.76,0.65
-33.413753,-70.564882,29.25,0.9942
-33.408233,-70.563167,51.05,0.9392
-33.518603,-70.786123,71.25,0.7452
-33.507116,-70.786851,154.54,0.8735
-33.507301,-70.789701,171.66,0.65
-33.456435,-70.650524,70.88,0.8669
-33.4357,-70.600781,163.55,0.9359
-33.410872,-70.583474,232.54,0.8259
-33.442319,-70.659523,119.35,0.952
-33.441463,-70.657269,141.26,0.7488
-33.452453,-70.666461,195.01,0.655
-33.495301,-70.786071,127.27,0.9481
-33.493232,-70.763975,116.03,0.7642
-33.441947,-70.631519,45.92,0.8754
-33.441626,-70.645181,35.2,0.9344
-33.397259,-70.598595,37.74,0.8565
-33.416798,-70.559605,135.62,0.8551
-33.459336,-70.653512,85.97,0.8983
-33.426989,-70.612263,257.28,0.852
-33.436133,-70.78539,19.98,0.9206
-33.421321,-70.609063,46.96,0.8341
-33.508932,-70.776326,343.22,0.65
-33.43231,-70.602646,49.91,0.7461
-33.518193,-70.773184,251.06,0.65
-33.430946,-70.60226,362.69,0.65
-33.454949,-70.636116,203.65,0.65
-33.44304,-70.660204,271.85,0.65
-33.458317,-70.663879,53.52,0.8495
-33.46109,-70.765374,46.31,0.65
-33.46871,-70.794712,53.34,0.8539
-33.513497,-70.753437,141.5,0.8837
-33.511161,-70.75716,50.8,0.8153
-33.467962,-70.778902,157.31,0.6902
-33.521737,-70.747296,85.78,0.878
-33.424606,-70.625168,215.73,0.65
-33.503565,-70.749015,80.99,0.721
-33.455207,-70.664825,97.43,0.7286
-33.456944,-70.631035,168.7,0.9533
-33.456688,-70.64451,132.4,0.9142
-33.397061,-70.550451,101.17,0.65
-33.41411,-70.597604,144.8,0.8662
-33.403116,-70.558724,59.31,0.83
-33.434925,-70.622902,16.03,0.8294
-33.405048,-70.567316,19.79,0.8189
-33.458502,-70.795546,183.87,0.9565
-33.457015,-70.636836,42.57,0.9279
-33.392503,-70.598378,185.44,0.8346
-33.437973,-70.605891,78.41,0.662
-33.403056,-70.582305,60.23,0.7486
-33.435412,-70.62554,65.38,0.9474
-33.390398,-70.554093,184.58,0.9846
-33.443839,-70.772656,290.32,0.7858
-33.420849,-70.609668,33.55,0.65
-33.391263,-70.594541,101.81,0.8821
-33.491002,-70.764098,40.09,0.9782
-33.463086,-70.800289,151.55,0.8683
-33.403237,-70.555929,77.99,0.6823
-33.450123,-70.660433,75.3,0.6671
-33.393348,-70.577847,123.75,0.9816
-33.496621,-70.77063,118.01,0.65
-33.451956,-70.646426,190.99,0.9168
-33.444562,-70.660538,191.82,0.8053
-33.427016,-70.625439,80.89,0.6863
-33.444261,-70.664057,84.36,0.65
-33.445709,-70.639764,296.35,0.65
-33.417415,-70.558584,35.51,0.9088
-33.430612,-70.630908,185.49,0.7371
-33.421385,-70.619543,56.4,0.8245
-33.443299,-70.60266,173.93,0.65
-33.441429,-70.619684,87.73,0.9405
-33.391248,-70.550816,105.99,0.65
-33.45816,-70.64959,59.15,0.7949
-33.493918,-70.760715,86.83,0.9291
-33.443966,-70.79928,299.53,0.65
-33.45765,-70.66684,57.45,0.839
-33.434749,-70.664207,103.12,0.9214
-33.448437,-70.653856,182.5,0.8605
-33.438502,-70.604118,61.38,0.7619
-33.46246,-70.785711,40.93,0.65
-33.440483,-70.77547,340.41,0.9627
-33.433995,-70.62423,48.65,0.8097
-33.431277,-70.627186,34.24,0.9659
-33.417549,-70.575613,125.14,0.8714
-33.432188,-70.800437,254.09,0.8207
-33.401044,-70.563309,154.68,0.7175
-33.428154,-70.61674,177.61,0.8737
-33.507781,-70.76869,26.76,0.65
-33.507693,-70.765122,78.16,0.7545
-33.46103,-70.792428,257.81,0.9611
-33.40595,-70.56349,99.22,0.8734
-33.492646,-70.763181,33.23,0.65
-33.463894,-70.788431,196.55,0.8618
-33.444912,-70.790858,148.09,0.7712
-33.436508,-70.629624,116.32,0.71
-33.497587,-70.773569,326.76,0.8702
-33.435171,-70.625665,112.52,0.65
-33.453456,-70.760866,70.27,0.7913
-33.444227,-70.653763,19.27,0.9066
-33.428533,-70.63884,92.94,0.868
-33.426228,-70.636996,426.18,0.9841
-33.447784,-70.785842,120.35,0.65
-33.437785,-70.660909,365.34,0.6799
-33.461268,-70.798751,105.95,0.6851
-33.501279,-70.782617,92.2,0.8
-33.444924,-70.608357,58.06,0.8744
-33.511895,-70.744182,156.82,0.65
-33.424259,-70.617322,60.89,0.7151
-33.425483,-70.602771,92.68,0.7237
-33.494604,-70.746991,324.54,0.65
-33.43692,-70.651858,131.88,0.9317
-33.45613,-70.635923,149.69,0.9217
-33.514618,-70.754822,17.87,0.65
-33.525338,-70.779479,276.42,0.6942
-33.508196,-70.787907,48.63,0.65
-33.462692,-70.760534,787.47,0.7735
-33.500967,-70.754702,90.68,0.6786
-33.440297,-70.620937,16.85,0.738
-33.513789,-70.758479,138.74,0.8575
-33.444929,-70.761295,286.39,0.6976
-33.464771,-70.775486,26.19,0.9899
-33.462879,-70.77845,20.61,0.8087
-33.442403,-70.799026,68.5,0.6696
-33.454118,-70.654483,47.26,0.9528
-33.43148,-70.604228,71.41,0.9508
-33.42591,-70.618895,117.08,0.7455
-33.432765,-70.662863,76.91,0.7477
-33.396008,-70.552064,125.76,0.9662
-33.442704,-70.645912,94.45,0.8622
-33.4423,-70.661785,46.21,0.9287
-33.421248,-70.608922,164.91,0.7591
-33.429436,-70.600381,232.69,0.8474
-33.527122,-70.750337,304.46,0.8557
-33.452735,-70.648074,93.11,0.6636
-33.431597,-70.658825,181.93,0.65
-33.404518,-70.556255,82.9,0.9064
-33.448964,-70.761906,148.7,0.8079
-33.441154,-70.788639,228.53,0.65
-33.453059,-70.652062,40.73,0.65
-33.44461,-70.78784,82.78,0.8566
-33.427409,-70.616631,146.2,0.65
-33.441545,-70.667047,230.95,0.65
-33.464271,-70.761089,48.37,0.9442
-33.421347,-70.616745,281.3,0.7287
-33.496537,-70.779004,11.37,0.8048
-33.511022,-70.743138,112.91,0.7333
-33.505789,-70.786606,232.6,0.7458
-33.429806,-70.609605,170.21,0.6896
-33.413876,-70.599766,123.04,0.65
-33.51518,-70.768737,39.03,0.65
-33.442765,-70.618096,151.66,0.9693
-33.430802,-70.656697,106.26,0.8487
-33.417684,-70.597441,230.35,0.9304
-33.422969,-70.606522,200.77,0.6742
-33.449722,-70.64065,84.07,0.7465
-33.452947,-70.660615,105.11,0.8623
-33.501,-70.742815,124.15,0.951
-33.439616,-70.627705,139.2,0.8823
-33.524014,-70.753831,50.99,0.9096
-33.417198,-70.570471,88.97,0.7022
-33.500903,-70.764626,269.77,0.65
-33.400605,-70.559975,35.7,0.9821
-33.442285,-70.798445,274.69,0.9218
-33.495363,-70.761344,229.01,0.8428
-33.432962,-70.635741,44.53,0.899
-33.529627,-70.77588,55.49,0.6878
-33.444271,-70.603766,225.26,0.6507
-33.441362,-70.655249,66.83,0.7993
-33.430051,-70.778001,76.93,0.7346
-33.439394,-70.776923,71.64,0.8862
-33.43516,-70.650819,105.92,0.6524
-33.49481,-70.741849,38.02,0.9907
-33.4588,-70.666188,29.96,0.929
-33.459441,-70.656445,45.21,0.6751
-33.528361,-70.743436,130.12,0.7189
-33.459555,-70.651054,136.75,0.9321
-33.505918,-70.765078,12.9,0.749
-33.525714,-70.746227,83.35,0.9851
-33.443621,-70.631868,27.67,0.8247
-33.465182,-70.800006,110.73,0.6828
-33.440829,-70.625602,73.15,0.65
-33.398041,-70.58241,84.75,0.9601
-33.428792,-70.630998,128.26,0.9736
-33.504089,-70.759914,123.39,0.65
-33.412847,-70.565976,196.67,0.7931
-33.493766,-70.780661,42.41,0.7127
-33.430533,-70.601084,60.94,0.7729
-33.437256,-70.808542,42.16,0.674
-33.519843,-70.747308,47.01,0.65
-33.45617,-70.804848,56.57,0.8434
-33.442444,-70.649796,185.17,0.65
-33.410962,-70.596816,19.09,0.8828
-33.520228,-70.740679,207.96,0.9046
-33.435156,-70.632427,23.49,0.8567
-33.433482,-70.639365,368.96,0.8233
-33.450355,-70.663657,98.19,0.8704
-33.393648,-70.550984,205.88,0.8656
-33.450408,-70.647695,72.88,0.8819
-33.429492,-70.631953,162.3,0.8712
-33.405005,-70.576649,23.5,0.9389
-33.508193,-70.78426,30.07,0.9096
-33.431514,-70.651133,50.34,0.8286
-33.393498,-70.558862,27.38,0.7891
-33.521637,-70.777475,130.17,0.9445
-33.393211,-70.577648,92.31,0.9535
-33.421806,-70.60353,26.33,0.686
-33.521779,-70.774842,78.8,0.839
-33.420891,-70.619951,103.58,0.9763
-33.439084,-70.610124,176.32,0.893
-33.437976,-70.602296,38.31,0.65
-33.43737,-70.618964,84.99,0.8719
-33.437451,-70.774153,87.22,0.8994
-33.409036,-70.592996,114.33,0.9735
-33.4183,-70.565715,56.95,0.6524
-33.445187,-70.783626,314.1,0.7911
-33.402933,-70.553186,33.51,0.8841
-33.419902,-70.578884,109.53,0.7099
-33.498261,-70.740765,50.42,0.8352
-33.458812,-70.649029,96.92,0.7011
-33.436503,-70.61463,102.72,0.9329
-33.431616,-70.652882,110.02,0.9003
-33.451631,-70.630838,81.32,0.9832
-33.454634,-70.80201,51.1,0.65
-33.391194,-70.570594,102.12,0.7135
-33.395477,-70.585383,238.91,0.7366
-33.434639,-70.640617,513.46,0.856
-33.448553,-70.780943,58.01,0.8869
-33.52224,-70.786901,86.6,0.919
-33.403028,-70.598256,227.49,0.65
-33.457128,-70.641041,79.55,0.9013
-33.436892,-70.601307,101.81,0.6769
-33.524895,-70.77358,151.34,0.8943
-33.441238,-70.615403,53.23,0.8144
-33.456618,-70.787949,45.49,0.8856
-33.434171,-70.638074,67.48,0.8721
-33.427058,-70.620024,84.37,0.9774
-33.427571,-70.630044,35.24,0.65
-33.410896,-70.590084,203.98,0.654
-33.458518,-70.64114,42.21,0.9339
-33.422356,-70.628082,85.88,0.65
-33.417774,-70.576774,774.3,0.8007
-33.459401,-70.791468,117.43,0.8521
-33.400337,-70.553754,80.61,0.8165
-33.393857,-70.588074,12.49,0.7527
-33.420799,-70.636936,229.04,0.65
-33.417081,-70.572357,79.85,0.65
-33.461768,-70.786214,61.74,0.7402
-33.437476,-70.601118,35.29,0.9413
-33.459913,-70.78056,101.72,0.8362
-33.431528,-70.642487,101.96,0.6932
-33.437886,-70.606562,107.75,0.8003
-33.422391,-70.635887,29.73,0.8135
-33.517548,-70.784745,50.64,0.65
-33.414404,-70.56376,71.1,0.9079
-33.404013,-70.580931,260.06,0.786
-33.397158,-70.563944,175.14,0.65
-33.440708,-70.6281,52.09,0.65
-33.410565,-70.552693,77.9,0.9175
-33.45003,-70.641933,68.73,0.988
-33.417077,-70.565879,43.46,0.65
-33.390948,-70.584398,25.42,0.9744
-33.444312,-70.604395,25.87,0.8999
-33.432825,-70.656626,61.3,0.7522
-33.434084,-70.642945,50.55,0.7825
-33.45606,-70.792705,79.42,0.8739
-33.500937,-70.786639,372.41,0.65
-33.497961,-70.746135,88.25,0.9721
-33.408986,-70.596106,364.99,0.65
-33.434322,-70.664279,58.74,0.9579
-33.440855,-70.642396,291.44,0.9275
-33.42485,-70.630715,54.03,0.664
-33.528028,-70.779086,10.51,0.6997
-33.499519,-70.766303,61.25,0.9392
-33.439215,-70.603965,295.57,0.7205
-33.463884,-70.78621,100.72,0.65
-33.43939,-70.620576,306.82,0.9214
-33.394973,-70.598266,114.3,0.6775
-33.452846,-70.793808,261.84,0.9615
-33.490353,-70.772193,58.99,0.9864
-33.432092,-70.623406,90.41,0.9441
-33.420615,-70.605756,32.44,0.8589
-33.467782,-70.80983,54.62,0.7908
-33.438694,-70.626973,300.38,0.7587
-33.450403,-70.666925,70.46,0.8536
-33.415424,-70.596994,145.98,0.65
-33.442585,-70.651364,86.62,0.7281
-33.497226,-70.75197,112.24,0.8727
-33.432648,-70.657532,89.74,0.8124
-33.443449,-70.609794,50.28,0.65
-33.44331,-70.798409,45.39,0.6619
-33.436476,-70.61403,200.75,0.65
-33.443076,-70.666944,30.81,0.65
-33.434678,-70.788526,150.02,0.65
-33.52307,-70.750546,31.28,0.9305
-33.446757,-70.666401,86.96,0.774
-33.434154,-70.62547,70.45,0.747
-33.423348,-70.633936,83.24,0.65
-33.441268,-70.630249,101.96,0.7907
-33.4331,-70.624082,254.6,0.65
-33.400498,-70.560713,117.93,0.923
-33.46576,-70.77358,50.45,0.7298
-33.451052,-70.639571,44.46,0.9063
-33.414739,-70.558315,435.45,0.9077
-33.458788,-70.632976,31.61,0.8364
-33.429244,-70.625632,46.94,0.7093
-33.442468,-70.645906,85.23,0.7882
-33.452261,-70.662013,236.48,0.65
-33.435945,-70.653218,37.81,0.8254
-33.434809,-70.653475,117.33,0.7979
-33.497432,-70.740902,67.35,0.65
-33.419149,-70.585789,130.46,0.668
-33.43042,-70.624331,187.25,0.8867
-33.422155,-70.617047,363.38,0.6626
-33.455624,-70.798596,160.84,0.7431
-33.503062,-70.760341,271.35,0.8431
-33.443547,-70.809024,79.74,0.652
-33.393056,-70.58476,140.97,0.65
-33.454982,-70.654903,208.58,0.8558
-33.51259,-70.788082,104.51,0.9176
-33.518925,-70.787467,393.43,0.8996
-33.433668,-70.60679,16.87,0.9419
-33.42816,-70.606306,56.56,0.65
-33.519809,-70.760742,37.22,0.7999
-33.430727,-70.621102,79.38,0.9367
-33.504427,-70.745569,95.29,0.65
-33.506449,-70.76257,88.64,0.9447
-33.432784,-70.626156,54.72,0.65
-33.431415,-70.623672,69.12,0.8659
-33.515822,-70.744839,151.19,0.9809
-33.431497,-70.779007,415.98,0.8859
-33.44437,-70.602205,51.53,0.7853
-33.497527,-70.758913,290.88,0.7707
-33.506803,-70.760328,122.53,0.8752
-33.424348,-70.623839,72.51,0.9788
-33.447949,-70.782429,205.53,0.65
-33.427404,-70.628474,72.95,0.6626
-33.524485,-70.75942,21.84,0.8897
-33.441976,-70.621626,74.63,0.7916
-33.459873,-70.632655,216.54,0.9553
-33.503251,-70.76739,122.46,0.9273
-33.437306,-70.65472,237.52,0.8234
-33.452258,-70.765084,75.44,0.8268
-33.401783,-70.599313,68.29,0.6826
-33.408451,-70.585732,453.4,0.9
-33.412877,-70.56354,149.26,0.65
-33.391783,-70.57846,172.46,0.7262
-33.510823,-70.753532,178.36,0.9694
-33.430574,-70.640144,108.74,0.8681
-33.416732,-70.599322,64.33,0.973
-33.392635,-70.58448,846.54,0.65
-33.402692,-70.576453,81.66,0.9246
-33.436439,-70.600013,296.04,0.8956
-33.437153,-70.657288,249.49,0.9238
-33.526471,-70.747591,54.59,0.65
-33.456052,-70.663616,85.96,0.814
-33.454712,-70.637239,109.28,0.8985
-33.398701,-70.563514,154.06,0.6733
-33.444323,-70.604947,29.75,0.65
-33.438171,-70.664497,111.2,0.893
-33.40085,-70.564362,529.12,0.65
-33.438483,-70.612669,624.88,0.8427
-33.455496,-70.663161,232.7,0.9419
-33.393499,-70.553548,242.85,0.9869
-33.442872,-70.637093,59.21,0.9669
-33.446495,-70.648414,57.7,0.9342
-33.525487,-70.775008,203.47,0.8945
-33.427108,-70.606797,36.16,0.968
-33.404074,-70.583783,313.06,0.6724
-33.500369,-70.753411,288.66,0.802
-33.514593,-70.747154,76.18,0.8001
-33.421093,-70.601219,87.59,0.9761
-33.4391,-70.632839,240.28,0.8045
-33.513023,-70.766489,116.51,0.7811
-33.409073,-70.585835,175.21,0.8496
-33.430663,-70.657584,47.92,0.876
-33.434503,-70.630655,374.85,0.9314
-33.438441,-70.63348,126.07,0.84
-33.457015,-70.658208,104.1,0.8482
-33.396722,-70.599403,24.78,0.7705
-33.392561,-70.553658,40.53,0.6683
-33.46894,-70.795505,119.51,0.8569
-33.392085,-70.574458,227.65,0.65
-33.395085,-70.550662,255.89,0.711
-33.498075,-70.789229,163.9,0.8332
-33.409445,-70.572527,170.0,0.7992
-33.442596,-70.650401,58.84,0.9199
-33.517551,-70.770337,219.81,0.9775
-33.417245,-70.550288,79.4,0.9148
-33.517801,-70.741465,50.28,0.8692
-33.43556,-70.797349,76.42,0.8286
-33.443455,-70.667195,77.28,0.9035
-33.501579,-70.779548,232.4,0.65
-33.4475,-70.64442,32.08,0.8989
-33.442283,-70.784824,68.93,0.6928
-33.435102,-70.616691,30.86,0.8743
-33.390863,-70.587467,147.58,0.65
-33.458923,-70.795378,160.14,0.846
-33.439142,-70.623023,17.03,0.8682
-33.525624,-70.781885,67.71,0.7985
-33.457201,-70.76581,162.78,0.9403
-33.442572,-70.652109,113.1,0.7188
-33.392334,-70.552743,37.47,0.7914
-33.430644,-70.640798,148.6,0.65
-33.468503,-70.793733,78.72,0.65
-33.513458,-70.774669,61.86,0.8482
-33.466544,-70.794173,38.47,0.65
-33.435714,-70.64248,57.55,0.8929
-33.412955,-70.577868,123.09,0.7653
